X,Y,Stock,X1,Y1
-0.1768,1.0734941749,TXN,-0.0268,0.9701568
-0.1752,1.0734251955,NA,NA,NA
-0.1735,1.0733519048,NA,NA,NA
-0.1730412807,1.0733321284,FIS,-0.1993,1.0728037497
-0.1708,1.0730187563,NA,NA,NA
-0.1708,1.0730187563,NA,NA,NA
-0.1703,1.0729488472,NA,NA,NA
-0.1697,1.0728649562,NA,NA,NA
-0.1687,1.0727251379,NA,NA,NA
-0.1687,1.0727251379,NA,NA,NA
-0.1686,1.072711156,NA,NA,NA
-0.1659,1.0723336465,NA,NA,NA
-0.1648,1.0721798464,VRSK,-0.0256,0.9686142957
-0.1637,1.0720260462,NA,NA,NA
-0.1632,1.0719561371,XRX,-0.2185,1.0690507479
-0.1632,1.0719561371,NA,NA,NA
-0.1613711256,1.0717004269,FIS,-0.0849,1.032260911
-0.1605,1.0714931431,NA,NA,NA
-0.1605,1.0714931431,NA,NA,NA
-0.1605,1.0714931431,NA,NA,NA
-0.1599,1.0713503734,NA,NA,NA
-0.1599,1.0713503734,NA,NA,NA
-0.1594,1.0712313987,NA,NA,NA
-0.1583,1.0709696544,TWLO,0.3335,0.3574957011
-0.1577,1.0708268847,TMUS,-0.0054,0.9410697232
-0.1572,1.07070791,NA,NA,NA
-0.1546,1.0700892415,TGT,-0.0223,0.9643724087
-0.1546,1.0700892415,NA,NA,NA
-0.1539,1.0699226769,NA,NA,NA
-0.1529,1.0696847275,NA,NA,NA
-0.1518,1.0694229832,NA,NA,NA
-0.1512,1.0692802135,NA,NA,NA
-0.1501,1.0690184692,NA,NA,NA
-0.1497009705,1.0689235203,FISV,-0.0984,1.0428165994
-0.1495,1.0688558287,NA,NA,NA
-0.149,1.0686874167,VRTX,0.1811,0.6135462634
-0.149,1.0686874167,NA,NA,NA
-0.1482,1.0684179575,NA,NA,NA
-0.1469,1.0679800864,NA,NA,NA
-0.1458,1.0676095801,NA,NA,NA
-0.1452,1.0674074857,NA,NA,NA
-0.1431,1.0667001555,NA,NA,NA
-0.1425,1.0664980611,WHR,-0.1061,1.0481748042
-0.142,1.0663296491,WELL,-0.3492,0.974374858
-0.142,1.0663296491,NA,NA,NA
-0.1409,1.0659591428,RNG,0.3808,0.2921856113
-0.1393,1.0654202245,NA,NA,NA
-0.1393,1.0654202245,NA,NA,NA
-0.1380308154,1.0649927328,FISV,-0.0419,0.9888230682
-0.1376,1.0648047803,NA,NA,NA
-0.1367,1.0644121359,NA,NA,NA
-0.1365,1.0643248816,WMB,-0.1518,1.0694229832
-0.1365,1.0643248816,NA,NA,NA
-0.1354,1.0638449829,NA,NA,NA
-0.1338,1.0631469485,XYL,-0.0734,1.0220847113
-0.1338,1.0631469485,NA,NA,NA
-0.1333,1.0629288127,NA,NA,NA
-0.1329,1.0627543041,NA,NA,NA
-0.1327,1.0626670498,NA,NA,NA
-0.1295,1.061270981,NA,NA,NA
-0.1278,1.0605293194,NA,NA,NA
-0.1273,1.0603111836,NA,NA,NA
-0.1273,1.0603111836,NA,NA,NA
-0.1263606604,1.0599013765,FITB,-0.1327,1.0626670498
-0.124,1.0586353729,NA,NA,NA
-0.1235,1.0583672268,XRAY,-0.0343,0.9796887983
-0.1235,1.0583672268,NA,NA,NA
-0.1224,1.0577773055,RP,-0.3348,0.9899253428
-0.1191,1.0560075414,NA,NA,NA
-0.1188,1.0558466537,NA,NA,NA
-0.1186,1.0557393953,NA,NA,NA
-0.1175,1.0551494739,NA,NA,NA
-0.1175,1.0551494739,NA,NA,NA
-0.1164,1.0545595525,NA,NA,NA
-0.115,1.0538087435,NA,NA,NA
-0.1148,1.0537014851,NA,NA,NA
-0.1146905053,1.0536427639,FIVN,0.589,0.0924726387
-0.1121,1.0519938762,NA,NA,NA
-0.1115,1.051611969,NA,NA,NA
-0.1112,1.0514210154,NA,NA,NA
-0.111,1.051293713,NA,NA,NA
-0.1099,1.0505935498,NA,NA,NA
-0.1072,1.0488749674,NA,NA,NA
-0.1061,1.0481748042,ROK,-0.0859,1.0330936005
-0.1061,1.0481748042,NA,NA,NA
-0.1061,1.0481748042,NA,NA,NA
-0.105,1.047474641,NA,NA,NA
-0.105,1.047474641,NA,NA,NA
-0.1030203502,1.0462145701,FLEX,-0.0102,0.9479374735
-0.1028,1.0460525167,NA,NA,NA
-0.1001,1.0440668402,NA,NA,NA
-0.0997,1.0437726659,NA,NA,NA
-0.0995,1.0436255787,NA,NA,NA
-0.0984,1.0428165994,NA,NA,NA
-0.0974,1.0420811637,VLO,-0.1072,1.0488749674
-0.0971,1.0418605329,SAIL,-1.0503,0.1189698291
-0.0957,1.0408309229,NA,NA,NA
-0.0941,1.0396542257,NA,NA,NA
-0.0941,1.0396542257,NA,NA,NA
-0.0941,1.0396542257,NA,NA,NA
-0.093,1.0388452464,NA,NA,NA
-0.0913501951,1.0376319209,FLIR,-1.5537,0.0002023153
-0.0898,1.0363410897,NA,NA,NA
-0.0898,1.0363410897,NA,NA,NA
-0.0892,1.035841476,NA,NA,NA
-0.0882,1.0350087864,NA,NA,NA
-0.0876,1.0345091727,NA,NA,NA
-0.0865,1.0335932142,NA,NA,NA
-0.0859,1.0330936005,NA,NA,NA
-0.0859,1.0330936005,NA,NA,NA
-0.0856,1.0328437937,VRSN,-0.1121,1.0519938762
-0.0849,1.032260911,NA,NA,NA
-0.0849,1.032260911,NA,NA,NA
-0.0832,1.0308453388,TDG,-0.2247,1.0671334289
-0.0821,1.0299293804,SMAR,0.5801,0.0983246969
-0.0821,1.0299293804,NA,NA,NA
-0.0821,1.0299293804,NA,NA,NA
-0.0816,1.0295130356,NA,NA,NA
-0.08,1.0281807324,NA,NA,NA
-0.0796800401,1.0279143051,FLIR,-0.6614,0.5166597939
-0.0794,1.0276543513,NA,NA,NA
-0.0783,1.0266332507,NA,NA,NA
-0.0772,1.02561215,NA,NA,NA
-0.0772,1.02561215,NA,NA,NA
-0.0772,1.02561215,NA,NA,NA
-0.0762,1.0246838767,NA,NA,NA
-0.0762,1.0246838767,NA,NA,NA
-0.0751,1.023662776,NA,NA,NA
-0.0751,1.023662776,NA,NA,NA
-0.0734,1.0220847113,NA,NA,NA
-0.0723,1.0210636106,V,-0.0076,0.9442359291
-0.0718,1.020599474,NA,NA,NA
-0.0718,1.020599474,NA,NA,NA
-0.0718,1.020599474,NA,NA,NA
-0.0716,1.0204138193,NA,NA,NA
-0.0702,1.0191142366,VRSN,-0.2632,1.0493625904
-0.068009885,1.0170812112,FLS,-0.0082,0.9450994398
-0.068,1.0170711069,NA,NA,NA
-0.0677,1.0167644508,NA,NA,NA
-0.0658,1.0148222951,RL,-0.7702,0.3711787137
-0.0658,1.0148222951,TIF,0.4945,0.166115428
-0.0658,1.0148222951,NA,NA,NA
-0.0653,1.0143112015,XLNX,-0.0158,0.9555793028
-0.0639,1.0128801394,NA,NA,NA
-0.0636,1.0125734833,NA,NA,NA
-0.0631,1.0120623897,NA,NA,NA
-0.0631,1.0120623897,NA,NA,NA
-0.0631,1.0120623897,NA,NA,NA
-0.0615,1.0104268901,NA,NA,NA
-0.0613,1.0102224527,NA,NA,NA
-0.0593,1.0081780783,UAA,-0.3416,0.9826661889
-0.0593,1.0081780783,WMT,0.3612,0.3183130568
-0.0593,1.0081780783,NA,NA,NA
-0.0563397299,1.0051521281,FLT,-0.1687,1.0727251379
-0.0555,1.0042166821,NA,NA,NA
-0.0549,1.0035482915,NA,NA,NA
-0.0539,1.0024343072,NA,NA,NA
-0.0533,1.0017659166,NA,NA,NA
-0.0511,0.9993151511,NA,NA,NA
-0.0511,0.9993151511,NA,NA,NA
-0.05,0.9980897683,NA,NA,NA
-0.0495,0.9975327762,UNP,-0.0783,1.0266332507
-0.049,0.996975784,NA,NA,NA
-0.049,0.996975784,NA,NA,NA
-0.0473,0.9950820107,NA,NA,NA
-0.0468,0.9945250185,NA,NA,NA
-0.0462,0.9938566279,NA,NA,NA
-0.0457,0.9932996357,NA,NA,NA
-0.0451,0.9926312451,NA,NA,NA
-0.0446695748,0.9921517582,FLT,-0.0718,1.020599474
-0.0435,0.9907460724,NA,NA,NA
-0.0424,0.9894240071,NA,NA,NA
-0.0419,0.9888230682,VMW,-0.6414,0.5459082398
-0.0419,0.9888230682,NA,NA,NA
-0.0419,0.9888230682,NA,NA,NA
-0.0419,0.9888230682,NA,NA,NA
-0.0413,0.9881019417,SEDG,0.5315,0.1341538177
-0.0409,0.9876211906,NA,NA,NA
-0.0396,0.9860587497,NA,NA,NA
-0.0392,0.9855779987,NA,NA,NA
-0.0381,0.9842559333,NA,NA,NA
-0.0381,0.9842559333,NA,NA,NA
-0.0371,0.9830540557,NA,NA,NA
-0.0364,0.9822127413,NA,NA,NA
-0.0364,0.9822127413,NA,NA,NA
-0.0358,0.9814916148,NA,NA,NA
-0.0354,0.9810108637,NA,NA,NA
-0.0348,0.9802897372,NA,NA,NA
-0.0345,0.9799291739,NA,NA,NA
-0.0345,0.9799291739,NA,NA,NA
-0.0343,0.9796887983,TEL,-0.1659,1.0723336465
-0.0343,0.9796887983,NA,NA,NA
-0.0343,0.9796887983,NA,NA,NA
-0.0332,0.978366733,SHW,-0.0457,0.9932996357
-0.0332,0.978366733,NA,NA,NA
-0.0329994197,0.97812566,FMC,-0.2562,1.0534343677
-0.0319,0.9767124436,NA,NA,NA
-0.0307,0.9751699392,NA,NA,NA
-0.0305,0.9749128552,NA,NA,NA
-0.0288,0.9727276406,NA,NA,NA
-0.0283,0.9720849305,NA,NA,NA
-0.0281,0.9718278464,NA,NA,NA
-0.0277,0.9713136783,URI,-0.0772,1.02561215
-0.0277,0.9713136783,NA,NA,NA
-0.0272,0.9706709682,NA,NA,NA
-0.0268,0.9701568,NA,NA,NA
-0.0261,0.9692570058,UDR,-0.6609,0.5173860299
-0.0261,0.9692570058,NA,NA,NA
-0.0256,0.9686142957,NA,NA,NA
-0.0245,0.9672003333,NA,NA,NA
-0.0234,0.965786371,NA,NA,NA
-0.0223,0.9643724087,NA,NA,NA
-0.0218,0.9637296985,NA,NA,NA
-0.0218,0.9637296985,NA,NA,NA
-0.0213292647,0.9631246058,FN,-0.0409,0.9876211906
-0.019,0.9599460624,NA,NA,NA
-0.019,0.9599460624,NA,NA,NA
-0.0185,0.9592637562,NA,NA,NA
-0.018,0.95858145,NA,NA,NA
-0.0179,0.9584449888,NA,NA,NA
-0.0179,0.9584449888,NA,NA,NA
-0.0169,0.9570803764,RSG,-0.5483,0.688856369
-0.0169,0.9570803764,NA,NA,NA
-0.0158,0.9555793028,NA,NA,NA
-0.0152,0.9547605353,NA,NA,NA
-0.0147,0.9540782292,NA,NA,NA
-0.0147,0.9540782292,NA,NA,NA
-0.0141,0.9532594617,SIVB,-0.1273,1.0603111836
-0.0141,0.9532594617,VNO,-0.5586,0.6726884279
-0.0141,0.9532594617,NA,NA,NA
-0.0141,0.9532594617,NA,NA,NA
-0.0136,0.9525771555,NA,NA,NA
-0.0131,0.9518948494,NA,NA,NA
-0.012,0.9503937757,NA,NA,NA
-0.0114,0.9495750083,TSEM,-1.0413,0.1243869406
-0.0114,0.9495750083,NA,NA,NA
-0.0109,0.9488927021,NA,NA,NA
-0.0102,0.9479374735,ROL,-0.1175,1.0551494739
-0.0102,0.9479374735,NA,NA,NA
-0.0096591096,0.9471993677,FRT,-0.1784,1.0735631543
-0.0092,0.9465386243,NA,NA,NA
-0.0082,0.9450994398,NA,NA,NA
-0.0082,0.9450994398,NA,NA,NA
-0.0077,0.9443798475,NA,NA,NA
-0.0076,0.9442359291,WEC,-0.3998,0.911918221
-0.0076,0.9442359291,NA,NA,NA
-0.0076,0.9442359291,NA,NA,NA
-0.0076,0.9442359291,NA,NA,NA
-0.0071,0.9435163368,NA,NA,NA
-0.0071,0.9435163368,NA,NA,NA
-0.0064,0.9425089077,NA,NA,NA
-0.0054,0.9410697232,NA,NA,NA
-0.0054,0.9410697232,NA,NA,NA
-0.0054,0.9410697232,NA,NA,NA
-0.0051,0.9406379678,UNH,-0.2742,1.0423388698
-0.0051,0.9406379678,NA,NA,NA
-0.0049,0.9403501309,UAL,-0.254,1.0546535787
-0.0049,0.9403501309,NA,NA,NA
-0.0049,0.9403501309,NA,NA,NA
-0.0044,0.9396305387,ROP,-0.1773,1.073515731
-0.0044,0.9396305387,XLK,-0.2504,1.0564502901
-0.0044,0.9396305387,NA,NA,NA
-0.0038,0.938767028,SMTC,-0.0345,0.9799291739
-0.0038,0.938767028,NA,NA,NA
-0.0033,0.9380474357,NA,NA,NA
-0.0026,0.9370400065,NA,NA,NA
-0.0016,0.935600822,SNA,-0.0381,0.9842559333
-0.0016,0.935600822,NA,NA,NA
-0.0013,0.9351690667,NA,NA,NA
-0.0013,0.9351690667,NA,NA,NA
-0.0011,0.9348812298,NA,NA,NA
-0.0005,0.9340177191,NA,NA,NA
-0.0005,0.9340177191,NA,NA,NA
-0.0005,0.9340177191,NA,NA,NA
0,0.9332981268,SJM,0.1409,0.6884158121
0,0.9332981268,NA,NA,NA
0,0.9332981268,NA,NA,NA
0.0005,0.9325785346,NA,NA,NA
0.0013,0.931427187,NA,NA,NA
0.0020110455,0.9304038613,FSLR,-0.6337,0.5573561384
0.0102,0.9180544317,NA,NA,NA
0.0136812006,0.9128045746,FTI,-0.3416,0.9826661889
0.0152,0.9104185899,NA,NA,NA
0.0253513557,0.8944711388,FTNT,0.1773,0.6205553403
0.0277,0.8906477589,NA,NA,NA
0.0358,0.8774616939,NA,NA,NA
0.0370215107,0.8754731852,FTNT,0.4165,0.2479323654
0.0486916658,0.8558807745,FTV,-0.1295,1.061270981
0.0603618209,0.8357656852,G,-1.1039,0.0901039368
0.0609,0.834817287,SPLK,-0.9596,0.1812615079
0.0652,0.827239675,NA,NA,NA
0.072031976,0.8152001256,GD,-0.5907,0.6226962076
0.0729,0.8136423279,SEE,-0.1354,1.0638449829
0.0778,0.8048485521,TFC,-0.4874,0.7841454004
0.083702131,0.7942563037,GDDY,-0.0997,1.0437726659
0.0838,0.7940780967,NA,NA,NA
0.0854,0.7911646991,NA,NA,NA
0.0953722861,0.7730064276,GE,-0.5129,0.7444506504
0.106,0.7534398817,NA,NA,NA
0.1070424412,0.7515206567,GIB,-0.0013,0.9351690667
0.1187125963,0.729860955,GILD,0.4493,0.2110786786
0.1303827514,0.7080872377,GIS,-0.0054,0.9410697232
0.1409,0.6884158121,NA,NA,NA
0.1420529064,0.6862594199,GL,-0.2883,1.0322146497
0.1431,0.6843012663,SPY,-0.26,1.0512239743
0.1537230615,0.6644352422,GLOB,-0.0613,1.0102224527
0.1572,0.6579487687,NA,NA,NA
0.1648,0.6437704337,UI,0.3884,0.282364607
0.1653932166,0.6426637464,GLW,-0.2785,1.0394597656
0.1674,0.638937069,SABR,-0.575,0.6470606895
0.1708,0.6326231325,NA,NA,NA
0.1712,0.6318803164,SHOP,0.336,0.3538536608
0.1770633717,0.6209917998,GLW,-0.1186,1.0557393953
0.1773,0.6205553403,NA,NA,NA
0.1811,0.6135462634,NA,NA,NA
0.1887335268,0.5994662696,GM,-0.1338,1.0631469485
0.2004036818,0.5781314563,GOOG,-0.3476,0.9761718671
0.2120738369,0.5570213939,GOOGL,-0.3944,0.9191387921
0.223743992,0.5361675494,GPC,-0.0005,0.9340177191
0.2354141471,0.5156013901,GPN,-0.0319,0.9767124436
0.2470843021,0.4953543833,GPN,-0.0136,0.9525771555
0.2587544572,0.4754556974,GPS,-0.0071,0.9435163368
0.2704246123,0.4559253066,GRMN,-0.0005,0.9340177191
0.2722,0.4530128544,NA,NA,NA
0.2820947674,0.4367808861,GS,-0.0016,0.935600822
0.2937649225,0.4180401115,GWRE,-0.8165,0.3171025046
0.3054350775,0.3997192572,GWW,-0.1235,1.0583672268
0.3079,0.395940549,NA,NA,NA
0.3171052326,0.3818289942,HAL,-0.458,0.8289225302
0.3287753877,0.3643785926,HAS,-0.0511,0.9993151511
0.3335,0.3574957011,NA,NA,NA
0.336,0.3538536608,NA,NA,NA
0.3404455428,0.3473773223,HBAN,-0.0218,0.9637296985
0.3463,0.3390777853,NA,NA,NA
0.3521156979,0.3308331953,HBI,-0.0419,0.9888230682
0.3612,0.3183130568,NA,NA,NA
0.3637858529,0.3147491907,HCA,-0.0821,1.0299293804
0.3699,0.3065645357,VAR,-0.0332,0.978366733
0.375456008,0.2991270292,HD,-0.4716,0.8083691795
0.3808,0.2921856113,NA,NA,NA
0.3871261631,0.2839684317,HES,-0.1975,1.0730656756
0.3884,0.282364607,NA,NA,NA
0.3987963182,0.2692751191,HFC,-0.1191,1.0560075414
0.4101,0.2554947771,NA,NA,NA
0.4104664732,0.2550480088,HIG,-0.0354,0.9810108637
0.4165,0.2479323654,NA,NA,NA
0.4165,0.2479323654,NA,NA,NA
0.4221366283,0.2412848044,HII,-0.3193,1.0053795613
0.4314,0.2307258138,NA,NA,NA
0.4338067834,0.2279824062,HLT,-0.3786,0.9394047775
0.4454769385,0.2151377145,HOG,-0.3416,0.9826661889
0.4493,0.2110786786,NA,NA,NA
0.4542,0.2058762313,TAP,-0.3046,1.0188269855
0.4571470936,0.2027472315,HOLX,-0.0718,1.020599474
0.4688172486,0.1908058675,HON,-0.1572,1.07070791
0.4743,0.1854041219,NA,NA,NA
0.4804874037,0.1793081349,HPE,-0.2696,1.045383444
0.4921575588,0.1682485459,HPE,-0.1148,1.0537014851
0.4945,0.166115428,NA,NA,NA
0.5038277139,0.1576212496,HPQ,-0.9915,0.1573202694
0.515497869,0.1474189414,HPQ,-0.4221,0.8812617912
0.527168024,0.1376339537,HRB,-0.3764,0.9421514478
0.5315,0.1341538177,NA,NA,NA
0.5388381791,0.1282586186,HRL,0.4101,0.2554947771
0.5456,0.1230593571,NA,NA,NA
0.5472,0.121829094,WY,-0.0424,0.9894240071
0.5505083342,0.1192852682,HSIC,-0.3612,0.9605994635
0.5621784893,0.1107060288,HST,-0.3596,0.9625052528
0.5673,0.1071101236,NA,NA,NA
0.5738486443,0.1025122022,HSY,-0.3683,0.9521021999
0.5801,0.0983246969,NA,NA,NA
0.5855187994,0.0946948841,HUBS,-0.2683,1.0462438672
0.589,0.0924726387,NA,NA,NA
0.5971889545,0.0872451703,HUM,-0.3525,0.9706085409
0.6088591096,0.0801540703,IBM,-0.2466,1.0583468189
0.6205292647,0.0734122482,IBM,-0.105,1.047474641
0.6321994197,0.0670102819,ICE,-0.0109,0.9488927021
0.6438695748,0.0609387491,IDXX,-0.1686,1.072711156
0.6555397299,0.0551881885,IEX,-0.2986,1.0239391198
0.667209885,0.0497489822,IFF,-0.2459,1.0586961795
0.6695,0.0487408133,TTD,-0.6555,0.5252293796
0.6788800401,0.0446114731,IIVI,-0.4446,0.8488292916
0.6905501951,0.039766004,ILMN,-0.2393,1.061670637
0.7022203502,0.035202918,INCY,-0.1632,1.0719561371
0.7077,0.0331884311,YUM,-0.3525,0.9706085409
0.7091,0.0326737482,NA,NA,NA
0.7138905053,0.0309126119,INFO,-0.0419,0.9888230682
0.7168,0.0299086594,NA,NA,NA
0.7255606604,0.0268856991,INTC,0.0005,0.9325785346
0.7372308154,0.0231128469,INTC,0.0013,0.931427187
0.7489009705,0.0195847226,INTU,-0.8612,0.269564457
0.7605711256,0.0162920673,INTU,-0.3666,0.954136756
0.7722412807,0.0132259167,IP,-0.0277,0.9713136783
0.7839114358,0.0103773801,IPG,-0.3128,1.0115644842
0.7955815908,0.0077375667,IPGP,-0.8778,0.2531279477
0.8072517459,0.0052976731,IPGP,-0.3737,0.9455223613
0.8152,0.0037663237,NA,NA,NA
0.818921901,0.0030492441,IPHI,0.0102,0.9180544317
0.8305920561,0.0009839115,IQV,-0.3976,0.9148666287
0.8422622111,0,IR,-0.4401,0.8554363261
0.8539323662,0,IRM,-0.5858,0.6302808974
0.8656025213,0,ISRG,-0.0762,1.0246838767
0.8772726764,0,IT,-0.8037,0.3315489749
0.8889428315,0,IT,-0.3421,0.9821249954
0.9006129865,0,ITRI,-0.7462,0.4011072464
0.9122831416,0,ITW,-0.2464,1.0584466362
0.9174,0,NA,NA,NA
0.9239532967,0,IVZ,-0.4776,0.799221118
0.9356234518,0,JBHT,-0.0185,0.9592637562
0.9472936069,0,JBL,-0.2019,1.0724254123
0.9589637619,0,JCI,-0.1469,1.0679800864
0.970633917,0,JCOM,-0.1329,1.0627543041
0.9823040721,0,JKHY,-0.0639,1.0128801394
0.9939742272,0,JKHY,-0.0272,0.9706709682
1.0056443822,0,JNJ,-0.0082,0.9450994398
1.0173145373,0,JNPR,-0.4012,0.9100419616
1.026,0,SWKS,-0.0305,0.9749128552
1.0289846924,0,JNPR,-0.1708,1.0730187563
1.0406548475,0,JPM,-0.0631,1.0120623897
1.0523250026,0,JWN,-1.0939,0.0950603989
1.0639951576,0,K,-0.1697,1.0728649562
1.0669,0,TDC,-0.0677,1.0167644508
1.0694,0,NA,NA,NA
1.0756653127,0,KBR,-0.2747,1.0420079378
1.0873354678,0,KEY,-0.1703,1.0729488472
1.0990056229,0,KEYS,-0.0396,0.9860587497
1.110675778,0,KEYS,-0.0169,0.9570803764
1.122345933,0,KHC,-0.2181,1.0691456727
1.1340160881,0,KIM,-0.0549,1.0035482915
1.1456862432,0,KLAC,-0.0307,0.9751699392
1.1573563983,0,KLAC,-0.0131,0.9518948494
1.1690265533,0,KMB,-0.0392,0.9855779987
1.1806967084,0,KMI,-0.3525,0.9706085409
1.1923668635,0,KMX,-0.2665,1.0474352223
1.2040370186,0,KO,-0.8099,0.3245306127
1.2157071737,0,KR,0.4743,0.1854041219
1.2273773287,0,KSS,-0.2361,1.0629959473
1.2390474838,0,KSU,-0.0615,1.0104268901
1.2507176389,0,L,-0.2181,1.0691456727
1.262387794,0,LB,-0.4596,0.8265208562
1.2740579491,0,LDOS,-0.6874,0.4796961674
1.2857281041,0,LDOS,-0.2926,1.0288225189
1.2973982592,0,LEG,-0.0941,1.0396542257
1.3090684143,0,LEN,-0.7082,0.4510780892
1.3207385694,0,LFUS,-0.4715,0.8085213285
1.3324087244,0,LH,-0.4243,0.8781459193
1.3327,0,NA,NA,NA
1.3440788795,0,LHX,-0.2502,1.0565501074
1.3557490346,0,LIN,-0.0049,0.9403501309
1.3674191897,0,LITE,0.106,0.7534398817
1.3790893448,0,LKQ,-0.0941,1.0396542257
1.3907594998,0,LLY,-0.1539,1.0699226769
1.4024296549,0,LMT,-0.0288,0.9727276406
1.41409981,0,LNC,-0.0245,0.9672003333
1.4257699651,0,LNT,-0.2801,1.0382768895
1.4374401202,0,LOGI,0.7091,0.0326737482
1.4491102752,0,LOW,-0.5624,0.6667412781
1.4607804303,0,LPSN,-0.828,0.3044325371
1.4724505854,0,LRCX,-0.5251,0.7253163049
1.4841207405,0,LRCX,-0.2236,1.0674930203
1.4957908955,0,LSCC,-0.0051,0.9406379678
1.5074610506,0,LUV,-0.1512,1.0692802135
1.5191312057,0,LVS,-0.4477,0.8442514149
1.5308013608,0,LW,-0.872,0.2587869539
1.5424715159,0,LYB,-0.3715,0.9482690316
1.5541416709,0,LYV,-0.142,1.0663296491
1.565811826,0,M,-0.8633,0.2674605276
1.5774819811,0,MA,-0.1546,1.0700892415
1.5891521362,0,MA,-0.0658,1.0148222951
1.6008222912,0,MAA,-0.4721,0.8076084341
1.6124924463,6.79874035681187E-05,MANH,-0.5788,0.6411421185
1.6241626014,0.0002496615,MANT,-0.0038,0.938767028
1.6358327565,0.0004245675,MAR,-0.544,0.6956121906
1.6475029116,0.0005928603,MAS,-0.0762,1.0246838767
1.6591730666,0.0007546951,MCD,-0.0533,1.0017659166
1.6708432217,0.0009102236,MCHP,-0.3501,0.9733476806
1.6825133768,0.0010595853,MCHP,-0.149,1.0686874167
1.6941835319,0.0012029164,MCK,-0.309,1.0149300336
1.705853687,0.0013403533,MCO,-0.012,0.9503937757
1.717523842,0.0014720247,MDB,0.1572,0.6579487687
1.7291939971,0.0015980304,MDLZ,-0.1779,1.0735415982
1.7408641522,0.0017184623,MDT,-0.1458,1.0676095801
1.7525343073,0.0018334127,MET,-0.2937,1.0279272291
1.7642044623,0.0019429737,MGM,-0.2339,1.0639070981
1.7758746174,0.0020472274,MHK,-0.1376,1.0648047803
1.7875447725,0.0021462152,MIME,-1.0171,0.1397417836
1.7992149276,0.0022399684,MKC,-0.0044,0.9396305387
1.8108850827,0.0023285183,MKSI,-0.4625,0.822167822
1.8225552377,0.0024118866,MKTX,-0.0071,0.9435163368
1.8342253928,0.0024900564,MLM,-0.0898,1.0363410897
1.8458955479,0.0025630014,MMC,-0.2176,1.0692643288
1.857565703,0.0026306951,MMM,-0.0794,1.0276543513
1.8692358581,0.0026930995,MMS,-0.3348,0.9899253428
1.8809060131,0.002750131,MNST,-0.0995,1.0436255787
1.8925761682,0.0028016942,MO,-0.4678,0.8141508443
1.9042463233,0.002847694,MOS,-0.2709,1.0445230209
1.9159164784,0.002888035,MPC,-0.4928,0.7757762465
1.9275866334,0.0029226212,MPWR,0.3463,0.3390777853
1.9392567885,0.0029513535,MRK,-0.1708,1.0730187563
1.9509269436,0.0029741317,MRO,-0.0141,0.9532594617
1.9625970987,0.0029908559,MRVL,-0.0013,0.9351690667
1.9742672538,0.003001445,MS,-0.2072,1.0716541861
1.9859374088,0.003005894,MSCI,0.0854,0.7911646991
1.9976075639,0.0030042171,MSFT,0.0152,0.9104185899
2.009277719,0.0029964281,MSFT,0.0358,0.8774616939
2.0124,0.0029927229,NA,NA,NA
2.0209478741,0.0029825792,MSI,-0.9979,0.1528049303
2.0326180292,0.0029628745,MSI,-0.4248,0.8774377666
2.0442881842,0.0029375561,MTB,-0.2584,1.0521546663
2.0559583393,0.0029068662,MTD,-0.1529,1.0696847275
2.0676284944,0.0028710471,MTSI,-0.1188,1.0558466537
2.0792986495,0.0028303642,MU,-0.8318,0.3003356725
2.0909688045,0.0027851773,MU,-0.3541,0.9687824478
2.1026389596,0.0027358694,MXIM,-0.115,1.0538087435
2.1143091147,0.0026828235,MXIM,-0.049,0.996975784
2.1259792698,0.0026264211,MYL,-0.1273,1.0603111836
2.1376494249,0.002567036,NATI,-0.3539,0.9690107095
2.1493195799,0.0025050402,NBL,-0.1501,1.0690184692
2.160989735,0.0024408059,NCLH,-0.1333,1.0629288127
2.1726598901,0.0023746952,NCR,-0.1993,1.0728037497
2.1843300452,0.0023070305,NDAQ,-0.0772,1.02561215
2.1960002003,0.0022381245,NEE,-0.0147,0.9540782292
2.2076703553,0.0021682897,NEM,0.4314,0.2307258138
2.2193405104,0.0020978386,NEWR,-0.1482,1.0684179575
2.2310106655,0.0020270724,NFLX,0.1708,0.6326231325
2.2426808206,0.0019562474,NI,-0.4042,0.9060214056
2.2543509756,0.0018856086,NKE,-0.0821,1.0299293804
2.2660211307,0.0018154007,NLOK,-0.9826,0.1637863157
2.2776912858,0.0017458615,NLOK,-0.4183,0.8866437519
2.2893614409,0.0016771989,NLSN,-0.2214,1.0682122032
2.301031596,0.0016096136,NOC,-0.0005,0.9340177191
2.312701751,0.0015433062,NOVT,-0.3143,1.010152191
2.3243719061,0.0014784691,NOW,-0.0358,0.9814916148
2.3360420612,0.0014152625,NOW,-0.0152,0.9547605353
2.3477122163,0.001353838,NRG,-0.0816,1.0295130356
2.3593823713,0.0012943475,NSC,-0.019,0.9599460624
2.3710525264,0.0012369427,NTAP,-0.1687,1.0727251379
2.3827226815,0.0011817688,NTAP,-0.0718,1.020599474
2.3943928366,0.0011289439,NTNX,-1.8169,0
2.4060629917,0.0010785794,NTRS,-0.019,0.9599460624
2.4177331467,0.0010307866,NUAN,-0.1955,1.0732742619
2.4294033018,0.0009856727,NUE,-0.1975,1.0730656756
2.4410734569,0.0009433282,NVDA,0.0277,0.8906477589
2.452743612,0.0009038395,NVDA,0.0652,0.827239675
